Student ID,student_name,gender,grade,school_name,reading_score,math_score
3464,Michael Merritt,M,9th,Lopez High School,73,86
3465,Jose Martin,M,10th,Lopez High School,88,87
3466,Martha Williams,F,12th,Lopez High School,85,81
3467,Alyssa Russell,F,10th,Lopez High School,70,92
3468,Melinda Jackson,F,11th,Lopez High School,95,88
3469,Claudia Dickson,F,11th,Lopez High School,57,68
3470,Karina Grant,F,10th,Lopez High School,82,67
3471,Joseph Johnson,M,9th,Lopez High School,60,96
3472,Meghan Rosales,F,12th,Lopez High School,80,89
3473,Jennifer Cruz,F,9th,Lopez High School,57,71
3474,Mr. Michael Blake,M,10th,Lopez High School,68,94
3475,Stacy Fitzgerald,F,10th,Lopez High School,70,92
3476,Amber Robertson,F,9th,Lopez High School,89,95
3477,Zachary Bates,M,10th,Lopez High School,89,99
3478,Anna Richards,F,10th,Lopez High School,76,70
3479,Kyle Sanders,M,12th,Lopez High School,90,84
3480,Kenneth Gonzalez,M,11th,Lopez High School,86,64
3481,Sean Castillo,M,9th,Lopez High School,62,93
3482,Melinda Douglas,F,9th,Lopez High School,96,93
3483,Holly Bryant,F,11th,Lopez High School,95,71
3484,Kevin Jones,M,11th,Lopez High School,78,73
3485,Nathaniel Murphy IV,M,9th,Lopez High School,95,77
3486,Cassandra Reynolds,F,10th,Lopez High School,88,98
3487,Christina Garcia,F,10th,Lopez High School,66,72
3488,Brenda Gonzales DDS,F,12th,Lopez High School,85,78
3489,Jeffrey Martinez,M,11th,Lopez High School,87,79
3490,Andrea Miranda,F,12th,Lopez High School,86,81
3491,Shawn Williams,M,9th,Lopez High School,88,65
3492,Alicia Adkins,F,11th,Lopez High School,68,68
3493,Jennifer Vargas,F,9th,Lopez High School,75,95
3494,Philip Pittman,M,11th,Lopez High School,56,66
3495,Larry Price,M,10th,Lopez High School,91,65
3496,Jeremy Taylor,M,10th,Lopez High School,71,74
3497,Meredith Vazquez,F,12th,Lopez High School,56,73
3498,Nathaniel Hill,M,12th,Lopez High School,69,81
3499,Emily Colon,F,12th,Lopez High School,86,65
3500,Lori Dean,F,12th,Lopez High School,77,64
3501,Helen Jones,F,10th,Lopez High School,70,85
3502,Barbara Rodgers,F,12th,Lopez High School,77,76
3503,Julia Clark,F,10th,Lopez High School,80,80
3504,Alexis Turner,F,12th,Lopez High School,59,71
3505,Vickie Beasley,F,10th,Lopez High School,69,91
3506,Victor King,M,10th,Lopez High School,67,89
3507,Christopher Hernandez,M,10th,Lopez High School,88,77
3508,Martha Miller,F,10th,Lopez High School,81,98
3509,Nancy Herrera,F,10th,Lopez High School,64,97
3510,Jeffrey Flores,M,12th,Lopez High School,59,79
3511,Monica Gray,F,9th,Lopez High School,70,96
3512,Kelly Chapman,M,11th,Lopez High School,97,81
3513,Jackie Taylor,F,10th,Lopez High School,68,99
3514,Kristin Howard,F,9th,Lopez High School,84,97
3515,Thomas Cortez,M,10th,Lopez High School,62,73
3516,Elizabeth Johnson,F,12th,Lopez High School,75,87
3517,Nathan Clark,M,10th,Lopez High School,60,83
3518,Wanda Atkins,F,12th,Lopez High School,85,96
3519,John Smith,M,9th,Lopez High School,68,82
3520,Victoria Guzman,F,12th,Lopez High School,72,89
3521,Pamela Briggs,F,10th,Lopez High School,96,72
3522,Isaiah Duncan,M,10th,Lopez High School,62,86
3523,Elizabeth Lee,F,12th,Lopez High School,59,94
3524,Erica Johnson,F,12th,Lopez High School,90,81
3525,Michael Robertson,M,11th,Lopez High School,90,79
3526,Ann Ford,F,10th,Lopez High School,98,81
3527,Leslie Baird,F,10th,Lopez High School,62,86
3528,Matthew Johnson,M,12th,Lopez High School,64,79
3529,Christina Clark,F,10th,Lopez High School,67,95
3530,William Snyder,M,12th,Lopez High School,98,74
3531,Jessica Waters,F,9th,Lopez High School,72,96
3532,Jacqueline Bryant,F,10th,Lopez High School,99,98
3533,Krystal Tran,F,9th,Lopez High School,86,84
3534,James Evans,M,10th,Lopez High School,82,93
3535,Christopher Williams,M,10th,Lopez High School,66,82
3536,Norma Lawson,F,11th,Lopez High School,66,83
3537,Christina Williams,F,12th,Lopez High School,74,77
3538,Kevin Torres,M,10th,Lopez High School,67,81
3539,Darlene Smith,F,10th,Lopez High School,96,78
3540,Michelle Brown,F,10th,Lopez High School,66,71
3541,Dakota Peterson,M,10th,Lopez High School,83,67
3542,Rose Campos,F,9th,Lopez High School,58,64
3543,Carolyn Hodge,F,11th,Lopez High School,68,74
3544,Rebekah Castro,F,11th,Lopez High School,72,64
3545,Jessica Kramer,F,9th,Lopez High School,85,76
3546,Kimberly Stout,F,12th,Lopez High School,67,97
3547,Brooke Pierce,F,9th,Lopez High School,66,76
3548,Connor Torres,M,10th,Lopez High School,62,70
3549,Kayla Miller,F,10th,Lopez High School,66,74
3550,Brandon Shah,M,11th,Lopez High School,88,90
3551,Kayla Stevens,F,10th,Lopez High School,77,97
3552,Benjamin West,M,10th,Lopez High School,58,71
3553,Joanne Mitchell,F,10th,Lopez High School,86,70
3554,Angela Jefferson MD,F,9th,Lopez High School,97,97
3555,Daniel Bradley,M,10th,Lopez High School,98,95
3556,Alicia Ruiz,F,11th,Lopez High School,90,87
3557,Brandon Downs,M,11th,Lopez High School,62,67
3558,Jason James,M,12th,Lopez High School,71,82
3559,Tiffany Watson,F,9th,Lopez High School,74,77
3560,Cynthia Petersen,F,12th,Lopez High School,69,95
3561,Anthony Roman,M,9th,Lopez High School,73,96
3562,Megan Barnes MD,F,10th,Lopez High School,99,95
3563,Vincent Fowler,M,9th,Lopez High School,91,72
3564,Adam Hudson,M,10th,Lopez High School,66,64
3565,Adam Moran,M,9th,Lopez High School,87,99
3566,Katherine Miller,F,10th,Lopez High School,82,69
3567,Bradley Wilson,M,10th,Lopez High School,78,69
3568,Evan Evans,M,9th,Lopez High School,84,94
3569,Dylan Buchanan,M,10th,Lopez High School,64,84
3570,Katie Banks,F,9th,Lopez High School,88,94
3571,Micheal Daniels,M,9th,Lopez High School,97,67
3572,Adam Perez,M,12th,Lopez High School,70,86
3573,Elizabeth Nixon,F,9th,Lopez High School,57,81
3574,Allison Taylor,F,10th,Lopez High School,97,81
3575,Brian Wall,M,12th,Lopez High School,91,93
3576,Robert Buchanan,M,9th,Lopez High School,88,98
3577,Joanna Phillips,F,9th,Lopez High School,72,74
3578,Wendy Kirby,F,10th,Lopez High School,64,99
3579,Casey Olsen,M,11th,Lopez High School,66,99
3580,Larry Smith,M,11th,Lopez High School,91,74
3581,Rebecca Phillips,F,12th,Lopez High School,77,68
3582,Heather Zamora,F,9th,Lopez High School,70,94
3583,Erin Long,F,9th,Lopez High School,97,82
3584,Debra Thompson,F,9th,Lopez High School,77,79
3585,Maria Ellis,F,12th,Lopez High School,91,86
3586,Joseph Nichols,M,10th,Lopez High School,99,80
3587,Kimberly Griffin,F,9th,Lopez High School,80,73
3588,Brianna Archer,F,10th,Lopez High School,62,88
3589,Erin Sherman,F,10th,Lopez High School,93,80
3590,Anthony Davis,M,9th,Lopez High School,95,65
3591,Wesley Harris,M,10th,Lopez High School,56,76
3592,Abigail Lindsey,F,9th,Lopez High School,92,90
3593,Amanda Ray,F,12th,Lopez High School,66,86
3594,Kristopher Jimenez,M,11th,Lopez High School,92,75
3595,William Nunez,M,12th,Lopez High School,61,87
3596,Donald Stevens,M,10th,Lopez High School,83,94
3597,Chloe Gardner,F,12th,Lopez High School,93,92
3598,Kirsten Guerrero,F,11th,Lopez High School,87,67
3599,Dawn Simon,F,10th,Lopez High School,67,78
3600,Jennifer Sullivan,F,9th,Lopez High School,92,77
3601,Cody Dixon,M,11th,Lopez High School,66,89
3602,David Luna,M,11th,Lopez High School,64,79
3603,Brianna Holden,F,9th,Lopez High School,78,80
3604,Miguel Vasquez,M,11th,Lopez High School,96,74
3605,Kathy Oconnell,F,9th,Lopez High School,84,92
3606,Rebecca Rivera DDS,F,10th,Lopez High School,55,76
3607,Melvin Taylor,M,9th,Lopez High School,62,64
3608,Jimmy Ramirez,M,9th,Lopez High School,74,66
3609,Kayla Frank,F,12th,Lopez High School,76,97
3610,Eric Garza,M,11th,Lopez High School,73,65
3611,Hannah Mitchell,F,9th,Lopez High School,82,68
3612,Michael Hall,M,12th,Lopez High School,97,82
3613,Nicole Jones,F,10th,Lopez High School,60,91
3614,Alexander Williams,M,10th,Lopez High School,77,96
3615,Blake Gomez,M,10th,Lopez High School,94,79
3616,Bruce Kim,M,11th,Lopez High School,89,96
3617,Dr. James Lee,M,9th,Lopez High School,73,78
3618,Rita Werner,F,12th,Lopez High School,85,89
3619,Derek Thompson,M,12th,Lopez High School,55,78
3620,Debra Beasley,F,12th,Lopez High School,74,81
3621,Mr. Daniel Perez DDS,M,11th,Lopez High School,84,99
3622,Stephanie Hamilton DDS,F,9th,Lopez High School,70,91
3623,Timothy Barker,M,9th,Lopez High School,58,93
3624,Christopher Winters,M,9th,Lopez High School,83,82
3625,Dakota Harris,M,12th,Lopez High School,79,93
3626,Savannah Perry,F,10th,Lopez High School,78,90
3627,Jeffrey Atkins,M,12th,Lopez High School,73,73
3628,Monica Chang,F,11th,Lopez High School,94,98
3629,Austin Jones,M,10th,Lopez High School,77,65
3630,Jeffrey Barton,M,9th,Lopez High School,68,70
3631,Zachary Anderson,M,10th,Lopez High School,92,85
3632,Hannah Campbell,F,11th,Lopez High School,80,64
3633,Mary Horne,F,9th,Lopez High School,99,64
3634,Kimberly Morris,F,9th,Lopez High School,86,83
3635,Jay Blackburn,M,11th,Lopez High School,63,83
3636,Felicia Ray,F,12th,Lopez High School,59,83
3637,Darren Gray,M,9th,Lopez High School,71,98
3638,Carol Snow,F,12th,Lopez High School,71,72
3639,Christina Silva,F,9th,Lopez High School,78,79
3640,Shannon Garcia,F,9th,Lopez High School,74,99
3641,Colin Porter,M,10th,Lopez High School,84,99
3642,Johnny Wallace,M,11th,Lopez High School,62,68
3643,Jonathan Bray Jr.,M,12th,Lopez High School,65,91
3644,Victoria Davis,F,9th,Lopez High School,94,88
3645,Judy Gardner,F,12th,Lopez High School,55,74
3646,David Perry,M,11th,Lopez High School,83,76
3647,Mr. Jeremy Ali Jr.,M,9th,Lopez High School,77,81
3648,Michelle Thomas,F,11th,Lopez High School,63,90
3649,Cory Duncan,M,11th,Lopez High School,76,80
3650,Stacey Martinez,F,11th,Lopez High School,82,69
3651,Ashley West,F,9th,Lopez High School,80,99
3652,Troy Morales,M,10th,Lopez High School,89,88
3653,Jennifer Tran,F,10th,Lopez High School,92,94
3654,Thomas Parks,M,12th,Lopez High School,92,90
3655,Melinda Aguilar,F,11th,Lopez High School,98,76
3656,Monique Barber,F,9th,Lopez High School,75,76
3657,Juan White,M,10th,Lopez High School,76,95
3658,Susan Hart,F,11th,Lopez High School,85,83
3659,Jesse Miles,M,9th,Lopez High School,58,67
3660,Mrs. Amber Rice MD,F,10th,Lopez High School,85,83
3661,Derek Cabrera,M,12th,Lopez High School,85,81
3662,Samuel Lloyd,M,11th,Lopez High School,98,95
3663,Dr. Bradley Campbell,M,10th,Lopez High School,77,70
3664,Alexandria Hoffman,F,9th,Lopez High School,99,85
3665,Luis Fields,M,11th,Lopez High School,58,78
3666,Kelsey Compton,F,9th,Lopez High School,89,86
3667,Melissa Edwards,F,12th,Lopez High School,80,91
3668,Autumn Coleman,F,9th,Lopez High School,97,98
3669,Joseph Mason,M,12th,Lopez High School,81,83
3670,Mrs. Christine Clarke,F,10th,Lopez High School,76,67
3671,David Ruiz,M,9th,Lopez High School,97,66
3672,Megan Carr,F,10th,Lopez High School,70,69
3673,Michael Casey,M,11th,Lopez High School,60,81
3674,Daniel Brown,M,9th,Lopez High School,55,79
3675,Ashley Underwood,F,10th,Lopez High School,86,73
3676,Julie Walker,F,10th,Lopez High School,84,99
3677,Lisa Jackson,F,9th,Lopez High School,73,88
3678,Matthew Larsen,M,10th,Lopez High School,78,68
3679,Chad Johnson,M,10th,Lopez High School,83,95
3680,Alexander Martinez,M,9th,Lopez High School,56,79
3681,Kevin Carpenter,M,9th,Lopez High School,97,99
3682,Amber Choi,F,10th,Lopez High School,71,77
3683,Gabriel Torres,M,9th,Lopez High School,80,93
3684,Heidi Mendoza,F,9th,Lopez High School,73,66
3685,David Barrett,M,11th,Lopez High School,92,75
3686,John Ballard,M,12th,Lopez High School,66,99
3687,Kelly Castro,F,11th,Lopez High School,81,92
3688,Kevin Branch,M,10th,Lopez High School,91,92
3689,William Davis,M,12th,Lopez High School,88,91
3690,Albert Fowler,M,9th,Lopez High School,71,64
3691,Cameron Walton,M,9th,Lopez High School,89,81
3692,Ann Fry,F,9th,Lopez High School,80,65
3693,Rebekah Ray,F,12th,Lopez High School,70,93
3694,Lisa Patterson,F,11th,Lopez High School,55,71
3695,Dr. Cheryl Dodson,F,11th,Lopez High School,66,85
3696,Michelle Jones,F,9th,Lopez High School,77,76
3697,Isabel Ray,F,11th,Lopez High School,93,91
3698,Audrey Rivera,F,11th,Lopez High School,65,95
3699,Cody Cook,M,10th,Lopez High School,55,64
3700,Susan Hill,F,12th,Lopez High School,79,81
3701,Corey Ellis,M,11th,Lopez High School,98,77
3702,Dawn Haas,F,11th,Lopez High School,80,99
3703,Heather Lowe,F,9th,Lopez High School,62,74
3704,Margaret Leblanc,F,9th,Lopez High School,85,90
3705,David Woods,M,11th,Lopez High School,80,73
3706,Rodney Anderson,M,12th,Lopez High School,66,66
3707,Miss Allison Collins,F,11th,Lopez High School,87,81
3708,Shannon Pope,F,10th,Lopez High School,86,86
3709,Gary Murray,M,11th,Lopez High School,87,97
3710,Dustin James,M,11th,Lopez High School,74,99
3711,Stacey Bonilla,F,11th,Lopez High School,94,85
3712,Dr. Melanie Turner,F,9th,Lopez High School,57,97
3713,Emily Tyler,F,10th,Lopez High School,72,89
3714,Donna Bennett,F,9th,Lopez High School,73,98
3715,Lisa White,F,10th,Lopez High School,79,89
3716,Sarah Hahn,F,9th,Lopez High School,72,69
3717,Laura Wilson,F,10th,Lopez High School,56,97
3718,David Ochoa,M,9th,Lopez High School,85,76
3719,Priscilla Herrera,F,12th,Lopez High School,83,96
3720,Steve Cochran,M,9th,Lopez High School,97,85
3721,Thomas Orr,M,9th,Lopez High School,56,99
3722,Jennifer Schneider,F,10th,Lopez High School,93,66
3723,Matthew Giles,M,12th,Lopez High School,94,93
3724,Rebecca Stevens,F,12th,Lopez High School,62,65
3725,Paula Collier,F,9th,Lopez High School,89,76
3726,Matthew Smith,M,9th,Lopez High School,78,83
3727,Teresa Brown,F,9th,Lopez High School,75,83
3728,Sara Riddle,F,10th,Lopez High School,59,93
3729,Angela Maxwell,F,10th,Lopez High School,63,85
3730,David Baker,M,11th,Lopez High School,64,75
3731,Kathleen Salazar,F,12th,Lopez High School,91,99
3732,Patricia Sandoval,F,11th,Lopez High School,91,85
3733,Laura Meyers,F,12th,Lopez High School,86,97
3734,Sandra Ferguson,F,12th,Lopez High School,92,85
3735,Danielle Miller,F,9th,Lopez High School,65,67
3736,Brian Ramos,M,9th,Lopez High School,85,98
3737,April Villarreal,F,9th,Lopez High School,88,81
3738,Aaron Fitzgerald,M,9th,Lopez High School,61,94
3739,Alexander Williams,M,9th,Lopez High School,55,74
3740,Joseph Zamora,M,9th,Lopez High School,73,91
3741,Emily Campbell,F,10th,Lopez High School,67,68
3742,James Palmer,M,9th,Lopez High School,99,93
3743,Richard Lester,M,9th,Lopez High School,88,93
3744,April Brown,F,9th,Lopez High School,76,83
3745,Ashley Morris,F,9th,Lopez High School,69,80
3746,Shaun Williams,M,10th,Lopez High School,77,97
3747,Mackenzie Woodard,F,12th,Lopez High School,96,98
3748,Jeffrey Larsen,M,12th,Lopez High School,55,71
3749,Richard Salazar,M,12th,Lopez High School,62,78
3750,Angela Sanchez,F,9th,Lopez High School,71,72
3751,Eduardo Harrison,M,10th,Lopez High School,97,89
3752,Lawrence George,M,11th,Lopez High School,77,70
3753,Steven Ryan,M,10th,Lopez High School,79,78
3754,Sara Long,F,12th,Lopez High School,97,95
3755,Joshua Smith,M,12th,Lopez High School,61,90
3756,Mrs. Christina Chavez,F,10th,Lopez High School,68,64
3757,Crystal Pugh,F,11th,Lopez High School,80,82
3758,Justin Reed,M,11th,Lopez High School,62,97
3759,Kelly Taylor,F,10th,Lopez High School,95,66
3760,Joseph Barnes,M,12th,Lopez High School,78,64
3761,Diana Calderon,F,12th,Lopez High School,92,75
3762,Sandra Parker,F,10th,Lopez High School,86,89
3763,Jill Burton,F,10th,Lopez High School,97,92
3764,Jason Phelps,M,9th,Lopez High School,65,92
3765,Jonathan Hawkins,M,11th,Lopez High School,87,81
3766,Julia Mcgee,F,10th,Lopez High School,99,75
3767,William Schmidt,M,10th,Lopez High School,67,88
3768,Brett Cooper,M,9th,Lopez High School,77,79
3769,Jason Ruiz,M,10th,Lopez High School,75,98
3770,Steven Miller,M,12th,Lopez High School,85,77
3771,Sean Williamson,M,11th,Lopez High School,86,79
3772,Nicole Robertson,F,11th,Lopez High School,93,88
3773,Ashley Mcdonald,F,9th,Lopez High School,77,79
3774,Lisa Phillips,F,12th,Lopez High School,90,82
3775,Terri Sullivan,F,9th,Lopez High School,93,71
3776,Thomas Ball,M,10th,Lopez High School,76,94
3777,Matthew Frederick,M,12th,Lopez High School,87,97
3778,Joyce Gonzalez,F,10th,Lopez High School,75,92
3779,Benjamin Marshall,M,12th,Lopez High School,63,98
3780,Edwin Rush,M,12th,Lopez High School,73,82
3781,Kelly Sheppard,F,9th,Lopez High School,99,87
3782,Brianna Trujillo,F,9th,Lopez High School,60,98
3783,Amanda Turner,F,12th,Lopez High School,98,72
3784,Jessica Landry,F,11th,Lopez High School,84,85
3785,John Thomas,M,9th,Lopez High School,70,70
3786,Kelly Jordan,F,10th,Lopez High School,66,80
3787,Thomas Flores,M,10th,Lopez High School,75,87
3788,Jessica Lucas,F,12th,Lopez High School,76,72
3789,Gregory Wilkins,M,10th,Lopez High School,62,98
3790,Mr. Dwayne Stanton,M,12th,Lopez High School,96,85
3791,William Clark,M,12th,Lopez High School,67,93
3792,Christina Sims,F,11th,Lopez High School,86,90
3793,Nancy Nelson,F,11th,Lopez High School,69,67
3794,Anthony Snyder,M,11th,Lopez High School,90,91
3795,Victor Gibbs,M,10th,Lopez High School,80,91
3796,Lindsey Ingram,F,9th,Lopez High School,56,95
3797,Jack Mcgee,M,10th,Lopez High School,62,80
3798,Nicholas Crawford,M,10th,Lopez High School,90,72
3799,Alex Cohen,M,9th,Lopez High School,83,93
3800,Susan Carter,F,9th,Lopez High School,97,97
3801,Daniel Lawson,M,10th,Lopez High School,69,79
3802,Timothy Patterson,M,10th,Lopez High School,69,97
3803,Tanya Dunn,F,9th,Lopez High School,75,78
3804,Lee Rodriguez,M,10th,Lopez High School,81,73
3805,Michael Dennis,M,9th,Lopez High School,58,67
3806,Carlos Lopez,M,11th,Lopez High School,64,84
3807,Alex Bush,M,9th,Lopez High School,78,85
3808,Crystal King,F,10th,Lopez High School,71,97
3809,Marcus Miles,M,10th,Lopez High School,70,85
3810,Vickie Shepard,F,12th,Lopez High School,59,79
3811,John Walters,M,11th,Lopez High School,72,83
3812,Spencer Gould,M,12th,Lopez High School,58,65
3813,Tammy Scott,F,11th,Lopez High School,94,66
3814,Howard Carrillo,M,11th,Lopez High School,58,90
3815,Christopher Rice,M,12th,Lopez High School,82,89
3816,Alexander Schmidt,M,9th,Lopez High School,69,91
3817,Lisa Carlson,F,10th,Lopez High School,72,92
3818,Sarah Burke,F,10th,Lopez High School,58,83
3819,Kelly Watts,M,10th,Lopez High School,94,72
3820,Nichole Gonzales,F,12th,Lopez High School,66,93
3821,Stephanie Chapman,F,10th,Lopez High School,91,87
3822,Richard Lynch,M,10th,Lopez High School,63,86
3823,Travis Carson,M,12th,Lopez High School,77,83
3824,Nicole Carter,F,12th,Lopez High School,63,74
3825,Yvonne Adams,F,10th,Lopez High School,95,67
3826,Amanda Horn,F,11th,Lopez High School,92,67
3827,Tommy Griffith,M,12th,Lopez High School,62,71
3828,Dawn Flores,F,12th,Lopez High School,56,72
3829,Matthew Ross,M,10th,Lopez High School,61,84
3830,Amy Wells,F,11th,Lopez High School,93,76
3831,John Wood,M,10th,Lopez High School,80,64
3832,Susan Robinson,F,9th,Lopez High School,69,65
3833,Kelly Collier,M,9th,Lopez High School,72,75
3834,Zachary Brooks,M,11th,Lopez High School,60,71
3835,Katherine Young,F,10th,Lopez High School,62,87
